vehicle_id,t0_image,t1_image,t0_x1,t0_y1,t0_x2,t0_y2,t1_x1,t1_y1,t1_x2,t1_y2,iou,reid_similarity,final_score,note
1472,noisy_0020_top_20250703_t0.png_detect.csv,noisy_0020_top_20250703_t1.png_detect.csv,107,117,147,245,576,315,599,403,0.0,0.5414115786552429,0.43312926292419435,reid_assist
1473,noisy_0020_top_20250704_t0.JPG_detect.csv,noisy_0020_top_20250704_t1.JPG_detect.csv,419,82,533,436,422,97,506,430,0.6931311329170383,0.7038543820381165,0.7017097322139008,hungarian
1474,noisy_0020_top_20250704_t0.JPG_detect.csv,noisy_0020_top_20250704_t1.JPG_detect.csv,97,0,195,119,34,0,180,285,0.2276068671505934,0.6334969401359558,0.5523189255388833,hungarian
1475,noisy_0020_top_20250709_t0.jpg_detect.csv,noisy_0020_top_20250709_t1.jpg_detect.csv,223,138,259,199,138,122,209,359,0.0,0.6335256099700928,0.5068204879760743,reid_assist
1476,,noisy_0020_top_20250709_t1.jpg_detect.csv,,,,,140,199,208,359,0.0,0.0,0.0,new
1477,noisy_0020_top_20250711_t0.JPG_detect.csv,noisy_0020_top_20250711_t1.JPG_detect.csv,436,30,479,198,436,28,480,197,0.9601551009493248,0.8791773915290833,0.8953729334131316,hungarian
1478,noisy_0020_top_20250711_t0.JPG_detect.csv,noisy_0020_top_20250711_t1.JPG_detect.csv,195,35,242,189,195,34,246,188,0.910137957220605,0.788562536239624,0.8128776204358203,hungarian
1479,noisy_0021_top_20250702_t0.png_detect.csv,noisy_0021_top_20250702_t1.png_detect.csv,227,134,291,182,165,129,287,223,0.2469982847341338,0.5887066125869751,0.5203649470164069,hungarian
1480,noisy_0021_top_20250702_t0.png_detect.csv,noisy_0021_top_20250702_t1.png_detect.csv,209,316,281,371,240,540,356,635,0.0,0.6249071359634399,0.499925708770752,reid_assist
1481,noisy_0023_top_20250704_t0.JPG_detect.csv,noisy_0023_top_20250704_t1.JPG_detect.csv,304,180,413,578,258,113,374,512,0.3498630054496733,0.6080321073532104,0.556398286972503,hungarian
1482,noisy_0023_top_20250707_t0.JPG_detect.csv,noisy_0023_top_20250707_t1.JPG_detect.csv,112,242,217,622,50,188,153,546,0.19381122686984917,0.7928935885429382,0.6730771162083206,hungarian
1483,noisy_0023_top_20250707_t0.JPG_detect.csv,noisy_0023_top_20250707_t1.JPG_detect.csv,416,65,517,444,341,34,430,378,0.06792429432827492,0.8439886569976807,0.6887757844637995,hungarian
1484,noisy_0023_top_20250707_t0.JPG_detect.csv,noisy_0023_top_20250707_t1.JPG_detect.csv,0,262,96,635,0,200,44,562,0.3425368486609923,0.6569475531578064,0.5940654122584437,hungarian
1485,noisy_0023_top_20250709_t0.jpg_detect.csv,noisy_0023_top_20250709_t1.jpg_detect.csv,176,175,444,439,186,184,237,364,0.12974898236092267,0.680954098701477,0.5707130754333662,hungarian
1486,noisy_0023_top_20250709_t0.jpg_detect.csv,noisy_0023_top_20250709_t1.jpg_detect.csv,109,52,335,277,91,193,128,347,0.0290435288979473,0.6588518619537354,0.5328901953425778,hungarian
1487,noisy_0023_top_20250709_t0.jpg_detect.csv,noisy_0023_top_20250709_t1.jpg_detect.csv,100,214,370,448,336,225,384,399,0.0901609363569861,0.6027172207832336,0.5002059638979842,hungarian
1488,noisy_0023_top_20250709_t0.jpg_detect.csv,noisy_0023_top_20250709_t1.jpg_detect.csv,11,0,200,77,393,253,431,387,0.0,0.3117581903934479,0.2494065523147583,reid_assist
1489,,noisy_0023_top_20250709_t1.jpg_detect.csv,,,,,0,160,32,328,0.0,0.0,0.0,new
1490,noisy_0023_top_20250711_t0.png_detect.csv,noisy_0023_top_20250711_t1.png_detect.csv,445,0,598,66,446,0,599,66,0.987012987012987,0.7255679368972778,0.7778569469204197,hungarian
1491,noisy_0023_top_20250711_t0.png_detect.csv,noisy_0023_top_20250711_t1.png_detect.csv,204,58,309,113,204,59,308,112,0.9544588744588745,0.8487804532051086,0.8699161374558618,hungarian
1492,noisy_0023_top_20250711_t0.png_detect.csv,noisy_0023_top_20250711_t1.png_detect.csv,189,307,299,360,194,308,301,358,0.8853288364249579,0.749414324760437,0.7765972270933412,hungarian
1493,noisy_0023_top_20250711_t0.png_detect.csv,noisy_0023_top_20250711_t1.png_detect.csv,166,547,288,601,171,549,290,604,0.863101149099163,0.6865642666816711,0.7218716431651695,hungarian
1494,noisy_0023_top_20250711_t0.png_detect.csv,noisy_0023_top_20250711_t1.png_detect.csv,426,158,587,225,427,158,587,224,0.9789561509224066,0.8535885214805603,0.8786620473689296,hungarian
1495,noisy_0023_top_20250711_t0.png_detect.csv,noisy_0023_top_20250711_t1.png_detect.csv,442,254,592,311,438,252,591,308,0.8869047619047619,0.6417227387428284,0.6907591433752152,hungarian
1496,noisy_0023_top_20250711_t0.png_detect.csv,noisy_0023_top_20250711_t1.png_detect.csv,56,136,198,197,50,125,190,198,0.7633545013074337,0.7120407223701477,0.722303478157605,hungarian
1497,noisy_0023_top_20250711_t0.png_detect.csv,noisy_0023_top_20250711_t1.png_detect.csv,176,453,280,504,168,452,282,503,0.8786752281176073,0.7167589664459229,0.7491422187802598,hungarian
1498,noisy_0023_top_20250711_t0.png_detect.csv,noisy_0023_top_20250711_t1.png_detect.csv,0,129,139,198,0,131,127,192,0.8077364195600042,0.6702901124954224,0.6977793739083387,hungarian
1499,,noisy_0023_top_20250711_t1.png_detect.csv,,,,,466,573,592,638,0.0,0.0,0.0,new
1500,,noisy_0023_top_20250711_t1.png_detect.csv,,,,,456,116,575,161,0.0,0.0,0.0,new
1501,,noisy_0023_top_20250711_t1.png_detect.csv,,,,,418,249,581,318,0.0,0.0,0.0,new
1502,noisy_0024_top_20250707_t0.JPG_detect.csv,noisy_0024_top_20250707_t1.JPG_detect.csv,281,74,364,341,274,214,387,572,0.20242347428659216,0.25853273272514343,0.24731088103743318,hungarian
1503,noisy_0024_top_20250711_t0.png_detect.csv,noisy_0024_top_20250711_t1.png_detect.csv,129,559,267,615,127,562,267,616,0.9172310007524455,0.7130149006843567,0.7538581206979744,hungarian
1504,noisy_0024_top_20250711_t0.png_detect.csv,noisy_0024_top_20250711_t1.png_detect.csv,396,335,555,405,393,335,557,409,0.9171061305207646,0.5722780823707581,0.6412436920007594,hungarian
1505,noisy_0024_top_20250711_t0.png_detect.csv,noisy_0024_top_20250711_t1.png_detect.csv,141,49,264,112,139,47,268,113,0.9101479915433404,0.8401877284049988,0.8541797810326671,hungarian
1506,noisy_0024_top_20250711_t0.png_detect.csv,noisy_0024_top_20250711_t1.png_detect.csv,396,255,579,328,406,260,583,334,0.8006533723541822,0.757492184638977,0.766124422182018,hungarian
1507,noisy_0024_top_20250711_t0.png_detect.csv,noisy_0024_top_20250711_t1.png_detect.csv,451,0,608,54,453,0,605,57,0.9187374076561451,0.7282161116600037,0.766320370859232,hungarian
1508,noisy_0024_top_20250711_t0.png_detect.csv,noisy_0024_top_20250711_t1.png_detect.csv,412,337,586,398,414,337,585,400,0.9520810514786419,0.7473781704902649,0.7883187466879403,hungarian
1509,noisy_0024_top_20250711_t0.png_detect.csv,noisy_0024_top_20250711_t1.png_detect.csv,39,246,202,311,59,245,201,312,0.8484235683426785,0.8366614580154419,0.8390138800808893,hungarian
1510,noisy_0024_top_20250711_t0.png_detect.csv,noisy_0024_top_20250711_t1.png_detect.csv,25,156,216,219,15,156,203,218,0.8722042203430017,0.8837634325027466,0.8814515900707977,hungarian
1511,noisy_0024_top_20250711_t0.png_detect.csv,noisy_0024_top_20250711_t1.png_detect.csv,48,2,202,63,42,1,209,65,0.8789296407185628,0.782265305519104,0.8015981725589958,hungarian
1512,noisy_0024_top_20250711_t0.png_detect.csv,noisy_0024_top_20250711_t1.png_detect.csv,0,247,151,314,0,248,151,317,0.9428571428571428,0.581072986125946,0.6534298174721854,hungarian
1513,noisy_0024_top_20250711_t0.png_detect.csv,noisy_0024_top_20250711_t1.png_detect.csv,388,164,597,236,405,168,589,235,0.8192450824029771,0.7775886058807373,0.7859199011851854,hungarian
1514,noisy_0024_top_20250711_t0.png_detect.csv,noisy_0024_top_20250711_t1.png_detect.csv,140,332,292,387,134,332,295,391,0.8800926413306663,0.7667812705039978,0.7894435446693315,hungarian
1515,noisy_0024_top_20250711_t0.png_detect.csv,noisy_0024_top_20250711_t1.png_detect.csv,410,174,582,235,400,174,598,253,0.6707582150620125,0.6160029768943787,0.6269540245279055,hungarian
1516,noisy_0024_top_20250711_t0.png_detect.csv,noisy_0024_top_20250711_t1.png_detect.csv,450,577,603,639,34,466,203,530,0.0,0.5634766221046448,0.45078129768371583,reid_assist
1517,noisy_0025_top_20250704_t0.png_detect.csv,noisy_0025_top_20250704_t1.png_detect.csv,312,340,421,640,457,207,618,606,0.0,0.6994074583053589,0.5595259666442871,hungarian
1518,noisy_0025_top_20250704_t0.png_detect.csv,noisy_0025_top_20250704_t1.png_detect.csv,301,18,399,266,431,0,547,61,0.0,0.3097141683101654,0.24777133464813234,hungarian
1519,noisy_0026_top_20250707_t0.png_detect.csv,noisy_0026_top_20250707_t1.png_detect.csv,376,53,449,323,349,138,410,384,0.22127629634841342,0.6145352125167847,0.5358834292831104,hungarian
1520,noisy_0026_top_20250707_t0.png_detect.csv,noisy_0026_top_20250707_t1.png_detect.csv,385,387,455,626,356,469,416,640,0.21999728789043077,0.836622416973114,0.7132973911565774,hungarian
1521,noisy_0027_top_20250707_t0.JPG_detect.csv,noisy_0027_top_20250707_t1.JPG_detect.csv,169,200,292,549,54,127,315,303,0.16627293487676195,0.3533264994621277,0.31591578654505453,hungarian
1522,noisy_0027_top_20250709_t0.jpg_detect.csv,noisy_0027_top_20250709_t1.jpg_detect.csv,158,318,216,381,158,319,217,380,0.9523553162853298,0.9598507285118103,0.9583516460665142,hungarian
1523,noisy_0028_top_20250703_t0.JPG_detect.csv,noisy_0028_top_20250703_t1.JPG_detect.csv,227,141,382,539,242,93,342,394,0.38050834711986764,0.6856101155281067,0.624589761846459,hungarian
1524,noisy_0028_top_20250704_t0.JPG_detect.csv,noisy_0028_top_20250704_t1.JPG_detect.csv,319,118,371,266,318,121,373,263,0.9091356808667815,0.5977700352668762,0.6600431643868574,hungarian
1525,noisy_0029_top_20250704_t0.png_detect.csv,noisy_0029_top_20250704_t1.png_detect.csv,90,124,139,212,89,122,138,211,0.9286190793862575,0.8668698668479919,0.8792197093556451,hungarian
1526,noisy_0029_top_20250704_t0.png_detect.csv,noisy_0029_top_20250704_t1.png_detect.csv,31,82,61,129,28,78,56,125,0.6511205330102968,0.7022592425346375,0.6920315006297694,hungarian
1527,noisy_0029_top_20250704_t0.png_detect.csv,noisy_0029_top_20250704_t1.png_detect.csv,570,559,598,600,572,553,599,597,0.7329376854599406,0.6684755086898804,0.6813679440438924,hungarian
1528,noisy_0029_top_20250704_t0.png_detect.csv,noisy_0029_top_20250704_t1.png_detect.csv,345,277,376,322,344,273,376,317,0.7933461292386437,0.7933077216148376,0.7933154031395988,hungarian
1529,noisy_0029_top_20250704_t0.png_detect.csv,noisy_0029_top_20250704_t1.png_detect.csv,99,175,146,261,97,169,145,255,0.8195991091314031,0.5851646065711975,0.6320515070832387,hungarian
1530,noisy_0029_top_20250704_t0.png_detect.csv,noisy_0029_top_20250704_t1.png_detect.csv,77,34,103,80,74,30,102,76,0.7322175732217573,0.8356438279151917,0.8149585769765049,hungarian
1531,noisy_0029_top_20250704_t0.png_detect.csv,noisy_0029_top_20250704_t1.png_detect.csv,374,223,406,266,373,218,406,264,0.8293299620733249,0.8144806027412415,0.8174504746076583,hungarian
1532,noisy_0029_top_20250704_t0.png_detect.csv,noisy_0029_top_20250704_t1.png_detect.csv,285,397,313,447,286,394,313,443,0.8386225523295071,0.7093266844749451,0.7351858580458575,hungarian
1533,noisy_0029_top_20250704_t0.png_detect.csv,noisy_0029_top_20250704_t1.png_detect.csv,118,206,168,290,116,203,168,287,0.896414342629482,0.7797690629959106,0.803098118922625,hungarian
1534,noisy_0029_top_20250704_t0.png_detect.csv,noisy_0029_top_20250704_t1.png_detect.csv,319,331,348,374,319,327,349,371,0.8244491826581379,0.656582236289978,0.69015562556361,hungarian
1535,noisy_0029_top_20250704_t0.png_detect.csv,noisy_0029_top_20250704_t1.png_detect.csv,328,311,357,348,327,304,355,342,0.6438461538461538,0.505037248134613,0.5327990292769212,hungarian
1536,noisy_0029_top_20250704_t0.png_detect.csv,noisy_0029_top_20250704_t1.png_detect.csv,361,245,391,286,362,236,393,281,0.6603415559772297,0.7353838086128235,0.7203753580857047,hungarian
1537,,noisy_0029_top_20250704_t1.png_detect.csv,,,,,330,302,360,344,0.0,0.0,0.0,new
1538,noisy_0029_top_20250707_t0.png_detect.csv,noisy_0029_top_20250707_t1.png_detect.csv,267,64,317,232,272,64,322,231,0.8137520303194369,0.7570291757583618,0.7683737466705769,hungarian
1539,noisy_0029_top_20250707_t0.png_detect.csv,noisy_0029_top_20250707_t1.png_detect.csv,481,358,528,549,485,357,531,551,0.8477497935590421,0.752877950668335,0.7718523192464765,hungarian
1540,noisy_0029_top_20250707_t0.png_detect.csv,noisy_0029_top_20250707_t1.png_detect.csv,469,114,516,318,472,116,521,319,0.8347891424814502,0.8929277062416077,0.8812999934895762,hungarian
1541,noisy_0029_top_20250707_t0.png_detect.csv,noisy_0029_top_20250707_t1.png_detect.csv,480,598,529,639,481,602,533,639,0.8233657858136301,0.6711319088935852,0.7015786842775942,hungarian
1542,noisy_0029_top_20250707_t0.png_detect.csv,noisy_0029_top_20250707_t1.png_detect.csv,201,67,247,237,204,65,253,239,0.8089862771137671,0.726527214050293,0.7430190266629879,hungarian
1543,noisy_0029_top_20250707_t0.png_detect.csv,noisy_0029_top_20250707_t1.png_detect.csv,241,596,296,639,228,601,298,640,0.6955074875207987,0.7620287537574768,0.7487245005101413,hungarian
1544,noisy_0029_top_20250709_t0.png_detect.csv,noisy_0029_top_20250709_t1.png_detect.csv,232,65,328,390,229,67,325,388,0.9281783415726145,0.866669237613678,0.8789710584054654,hungarian
1545,noisy_0029_top_20250709_t0.png_detect.csv,noisy_0029_top_20250709_t1.png_detect.csv,344,52,442,409,342,56,437,403,0.9044562780269059,0.7946886420249939,0.8166421692253764,hungarian
1546,noisy_0029_top_20250709_t0.png_detect.csv,noisy_0029_top_20250709_t1.png_detect.csv,110,68,204,406,107,82,204,401,0.9161905343884629,0.8863199353218079,0.8922940551351389,hungarian
1547,noisy_0029_top_20250709_t0.png_detect.csv,noisy_0029_top_20250709_t1.png_detect.csv,464,31,563,399,463,33,561,395,0.954340381583954,0.9505213499069214,0.951285156242328,hungarian
1548,noisy_0031_top_20250707_t0.JPG_detect.csv,noisy_0031_top_20250707_t1.JPG_detect.csv,362,78,451,454,333,107,412,445,0.39060694309619565,0.728326141834259,0.6607823020866463,hungarian
1549,noisy_0031_top_20250707_t0.JPG_detect.csv,noisy_0031_top_20250707_t1.JPG_detect.csv,364,484,452,640,333,477,418,640,0.4396889190458792,0.8695705533027649,0.7835942264513878,hungarian
1550,noisy_0033_top_20250707_t0.JPG_detect.csv,noisy_0033_top_20250707_t1.JPG_detect.csv,567,188,639,346,552,202,639,344,0.7569968902709907,0.6236580610275269,0.6503258268762196,hungarian
1551,noisy_0033_top_20250707_t0.JPG_detect.csv,noisy_0033_top_20250707_t1.JPG_detect.csv,192,96,289,477,219,47,293,375,0.46835655531307707,0.7955806255340576,0.7301358114898615,hungarian
1552,noisy_0033_top_20250707_t0.JPG_detect.csv,noisy_0033_top_20250707_t1.JPG_detect.csv,603,400,640,544,554,390,639,529,0.37154972397791824,0.7777726054191589,0.6965280291309108,hungarian
1553,noisy_0034_top_20250704_t0.JPG_detect.csv,noisy_0034_top_20250704_t1.JPG_detect.csv,318,465,362,622,317,467,362,621,0.9595015576323987,0.8447099924087524,0.8676683054534818,hungarian
1554,noisy_0034_top_20250704_t0.JPG_detect.csv,noisy_0034_top_20250704_t1.JPG_detect.csv,298,112,349,240,299,117,350,239,0.9172932330827067,0.5742099285125732,0.6428265894266,hungarian
1555,,noisy_0034_top_20250704_t1.JPG_detect.csv,,,,,1,535,113,639,0.0,0.0,0.0,new
1556,noisy_0038_top_20250704_t0.JPG_detect.csv,noisy_0038_top_20250704_t1.JPG_detect.csv,298,300,339,379,268,381,317,422,0.0,0.6659871935844421,0.5327897548675538,hungarian
1557,noisy_0038_top_20250704_t0.JPG_detect.csv,noisy_0038_top_20250704_t1.JPG_detect.csv,319,363,353,434,270,314,328,358,0.0,0.76413893699646,0.611311149597168,hungarian
1558,noisy_0043_top_20250704_t0.png_detect.csv,noisy_0043_top_20250704_t1.png_detect.csv,519,442,591,568,516,441,591,566,0.9379136463914277,0.8106438517570496,0.8360978106839253,hungarian
1559,noisy_0043_top_20250704_t0.png_detect.csv,noisy_0043_top_20250704_t1.png_detect.csv,434,309,511,441,433,307,512,446,0.9255987614971314,0.887733519077301,0.8953065675612673,hungarian
1560,noisy_0043_top_20250704_t0.png_detect.csv,noisy_0043_top_20250704_t1.png_detect.csv,293,87,366,219,292,85,367,221,0.9447058823529412,0.9370860457420349,0.9386100130642162,hungarian
1561,noisy_0043_top_20250704_t0.png_detect.csv,noisy_0043_top_20250704_t1.png_detect.csv,329,148,398,272,329,142,397,274,0.9265934065934066,0.8638324737548828,0.8763846603225877,hungarian
1562,noisy_0043_top_20250704_t0.png_detect.csv,noisy_0043_top_20250704_t1.png_detect.csv,188,245,239,345,188,243,238,343,0.9423076923076923,0.7635112404823303,0.7992705308474027,hungarian
1563,noisy_0043_top_20250704_t0.png_detect.csv,noisy_0043_top_20250704_t1.png_detect.csv,397,250,470,388,395,251,471,387,0.9471474909368441,0.8467370271682739,0.866819119921988,hungarian
1564,noisy_0043_top_20250704_t0.png_detect.csv,noisy_0043_top_20250704_t1.png_detect.csv,358,198,433,328,359,201,430,328,0.9248205128205128,0.8207945823669434,0.8415997684576573,hungarian
1565,noisy_0043_top_20250704_t0.png_detect.csv,noisy_0043_top_20250704_t1.png_detect.csv,562,497,637,628,563,502,636,630,0.9224751780162471,0.7332253456115723,0.7710753120925072,hungarian
1566,noisy_0043_top_20250704_t0.png_detect.csv,noisy_0043_top_20250704_t1.png_detect.csv,205,599,255,631,201,597,257,632,0.8163265306122449,0.8085474371910095,0.8101032558752566,hungarian
1567,noisy_0043_top_20250704_t0.png_detect.csv,noisy_0043_top_20250704_t1.png_detect.csv,599,323,639,443,598,276,640,449,0.6606110652353427,0.7731013894081116,0.7506033245735579,hungarian
1568,noisy_0048_top_20250704_t0.JPG_detect.csv,noisy_0048_top_20250704_t1.JPG_detect.csv,397,292,417,328,397,292,418,330,0.9022556390977443,0.6393752098083496,0.6919512956662286,hungarian
1569,,noisy_0048_top_20250704_t1.JPG_detect.csv,,,,,248,26,270,63,0.0,0.0,0.0,new
1570,noisy_0049_top_20250704_t0.png_detect.csv,noisy_0049_top_20250704_t1.png_detect.csv,58,8,122,107,60,8,121,107,0.953125,0.835456907749176,0.8589905261993409,hungarian
1571,noisy_0049_top_20250704_t0.png_detect.csv,noisy_0049_top_20250704_t1.png_detect.csv,22,45,93,145,23,45,92,145,0.971830985915493,0.7932199239730835,0.8289421363615654,hungarian
1572,noisy_0049_top_20250704_t0.png_detect.csv,noisy_0049_top_20250704_t1.png_detect.csv,520,514,611,616,520,510,608,616,0.9317002283578991,0.873197078704834,0.884897708635447,hungarian
1573,noisy_0049_top_20250704_t0.png_detect.csv,noisy_0049_top_20250704_t1.png_detect.csv,524,315,600,419,524,315,600,419,1.0,0.8297642469406128,0.8638113975524904,hungarian
1574,noisy_0049_top_20250704_t0.png_detect.csv,noisy_0049_top_20250704_t1.png_detect.csv,471,141,543,257,472,142,545,258,0.9433853264009243,0.6488255262374878,0.7077374862701752,hungarian
1575,noisy_0049_top_20250704_t0.png_detect.csv,noisy_0049_top_20250704_t1.png_detect.csv,378,35,445,118,378,43,440,118,0.8361805430677935,0.69319087266922,0.7217888067489348,hungarian
1576,noisy_0049_top_20250704_t0.png_detect.csv,noisy_0049_top_20250704_t1.png_detect.csv,0,88,63,196,0,92,63,195,0.9537037037037037,0.6253210306167603,0.690997565234149,hungarian
1577,noisy_0049_top_20250704_t0.png_detect.csv,noisy_0049_top_20250704_t1.png_detect.csv,177,328,212,469,178,328,213,471,0.931597357170618,0.7233535051345825,0.7650022755417897,hungarian
1578,noisy_0049_top_20250704_t0.png_detect.csv,noisy_0049_top_20250704_t1.png_detect.csv,117,352,154,498,117,350,155,496,0.9477054429028815,0.6309884786605835,0.6943318715090431,hungarian
1579,noisy_0049_top_20250704_t0.png_detect.csv,noisy_0049_top_20250704_t1.png_detect.csv,236,307,275,450,237,306,277,451,0.9143530203600875,0.6785467267036438,0.7257079854349325,hungarian
1580,noisy_0049_top_20250704_t0.png_detect.csv,noisy_0049_top_20250704_t1.png_detect.csv,502,241,585,337,502,236,585,335,0.9306930693069307,0.6150676012039185,0.6781926948245209,hungarian
1581,noisy_0049_top_20250704_t0.png_detect.csv,noisy_0049_top_20250704_t1.png_detect.csv,64,356,103,501,63,359,100,495,0.8454498359523398,0.5461485981941223,0.6060088457457659,hungarian
1582,noisy_0049_top_20250704_t0.png_detect.csv,noisy_0049_top_20250704_t1.png_detect.csv,416,70,475,144,418,75,475,143,0.8877691250572607,0.6930890679359436,0.732025079360207,hungarian
1583,noisy_0049_top_20250704_t0.png_detect.csv,noisy_0049_top_20250704_t1.png_detect.csv,349,3,401,78,348,4,403,81,0.8975973874504315,0.34184741973876953,0.452997413281102,hungarian
1584,noisy_0049_top_20250704_t0.png_detect.csv,noisy_0049_top_20250704_t1.png_detect.csv,0,477,30,559,0,477,31,557,0.9448818897637795,0.8185172080993652,0.8437901444322481,hungarian
